ID,GC_SampleNo,GC_Date,GC.final.conc,Behav_Date,DateDiff,Month,Rank,RelRank,TotalObservedTime,Total.GR,Total.GR.Rec,Total.GR.Given,FreqTotalGR,FreqGRRec,FreqGRGiven,ProxAll,ProxAF,ProxAM,ProxJuv,Scansperday,FreqAllProx,FreqAFProx,FreqAMProx,FreqJuvProx,TimeSpentConsort,FreqTimeSpentConsort,TimeSpentCop,FreqTimeSpentCop
5G2,191,3/18/15,923.7735849,3/18/15,0,3,31,0.596153846,1:30:55,0:00:11,0:00:00,0:00:11,0.002016499,0,0.002016499,47,9,16,22,21,2.238095238,0.428571429,0.761904762,1.047619048,0:00:00,0,0:00:00,0
5G2,146,3/3/15,741.0526316,3/2/15,1,3,31,0.596153846,1:00:15,0:04:04,0:00:00,0:04:04,0.067496542,0,0.067496542,18,5,8,5,14,1.285714286,0.357142857,0.571428571,0.357142857,0:00:00,0,0:00:00,0
5G2,210,3/24/15,344.1509434,3/24/15,0,3,31,0.596153846,0:30:49,0:00:00,0:00:00,0:00:00,0,0,0,42,13,6,23,7,6,1.857142857,0.857142857,3.285714286,0:00:00,0,0:00:00,0
5G2,226,3/31/15,302.2222222,3/31/15,0,3,31,0.596153846,0:34:23,0:00:00,0:00:00,0:00:00,0,0,0,3,1,2,0,7,0.428571429,0.142857143,0.285714286,0,0:00:00,0,0:00:00,0
5G2,170,3/11/15,406.779661,3/9/15,2,3,31,0.596153846,0:31:49,0:13:36,0:02:23,0:11:13,0.427448926,0.074908329,0.352540597,19,4,6,9,7,2.714285714,0.571428571,0.857142857,1.285714286,0:00:00,0,0:00:00,0
6H2,20,1/19/15,1120,1/19/15,0,1,17,0.326923077,0:29:58,0:00:00,0:00:00,0:00:00,0,0,0,29,7,4,18,6,4.833333333,1.166666667,0.666666667,3,0:00:00,0,0:00:00,0
6H2,34,1/26/15,960,1/26/15,0,1,17,0.326923077,1:00:37,0:05:25,0:05:25,0:00:00,0.089359362,0.089359362,0,54,12,10,30,14,3.857142857,0.857142857,0.714285714,2.142857143,0:00:00,0,0:00:22,0.006048941
6H2,48,1/28/15,480,1/28/15,0,1,17,0.326923077,0:29:55,0:00:08,0:00:08,0:00:00,0.004456825,0.004456825,0,31,11,2,18,7,4.428571429,1.571428571,0.285714286,2.571428571,0:00:00,0,0:00:30,0.016713092
6H2,95,2/17/15,1825.882353,2/16/15,1,2,17,0.326923077,0:31:29,0:00:00,0:00:00,0:00:00,0,0,0,18,10,1,7,6,3,1.666666667,0.166666667,1.166666667,0:00:00,0,0:00:00,0
6H2,128,2/25/15,549.6774194,2/24/15,1,2,17,0.326923077,1:05:29,0:16:11,0:16:11,0:00:00,0.247136676,0.247136676,0,35,14,0,21,13,2.692307692,1.076923077,0,1.615384615,0:00:00,0,0:01:08,0.017307203
6H2,60,2/3/15,816.8421053,2/3/15,0,2,17,0.326923077,0:30:34,0:00:00,0:00:00,0:00:00,0,0,0,7,4,1,2,7,1,0.571428571,0.142857143,0.285714286,0:00:00,0,0:01:06,0.035986914
6H2,87,2/10/15,729.2307692,2/9/15,1,2,17,0.326923077,1:00:35,0:00:44,0:00:44,0:00:00,0.012104539,0.012104539,0,90,25,15,50,14,6.428571429,1.785714286,1.071428571,3.571428571,0:00:00,0,0:00:00,0
6H2,185,3/17/15,451.7647059,3/16/15,1,3,17,0.326923077,1:00:26,0:29:21,0:27:22,0:01:59,0.485659129,0.452840596,0.032818533,51,25,4,22,14,3.642857143,1.785714286,0.285714286,1.571428571,0:25:02,0.414231,0:00:42,0.011583012
6H2,215,3/25/15,932.3076923,3/23/15,2,3,17,0.326923077,0:30:11,0:00:00,0:00:00,0:00:00,0,0,0,18,7,5,6,6,3,1.166666667,0.833333333,1,0:00:00,0,0:00:00,0
6H2,157,3/9/15,392.7272727,3/6/15,3,3,17,0.326923077,1:02:06,0:00:00,0:00:00,0:00:00,0,0,0,104,32,7,65,14,7.428571429,2.285714286,0.5,4.642857143,0:00:00,0,0:00:00,0
6I1,33,1/23/15,621.6393443,1/21/15,2,1,19,0.365384615,1:02:34,0:08:54,0:03:17,0:05:37,0.142248269,0.052477357,0.089770911,43,9,9,25,14,3.071428571,0.642857143,0.642857143,1.785714286,0:00:00,0,0:00:00,0
6I1,35,1/26/15,508.2352941,1/26/15,0,1,19,0.365384615,1:02:37,0:08:33,0:02:55,0:05:38,0.136545116,0.046579718,0.089965398,43,8,13,22,14,3.071428571,0.571428571,0.928571429,1.571428571,0:00:00,0,0:00:00,0
6I1,110,2/19/15,432.9411765,2/18/15,1,2,19,0.365384615,0:30:27,0:16:15,0:16:15,0:00:00,0.533661741,0.533661741,0,21,1,3,17,7,3,0.142857143,0.428571429,2.428571429,0:00:00,0,0:00:00,0
6I1,140,3/2/15,498.8235294,2/27/15,3,2,19,0.365384615,0:31:00,0:00:00,0:00:00,0:00:00,0,0,0,126,47,7,72,7,18,6.714285714,1,10.28571429,0:00:00,0,0:00:00,0
6I1,68,2/5/15,731.8032787,2/3/15,2,2,19,0.365384615,0:31:12,0:00:00,0:00:00,0:00:00,0,0,0,27,6,6,15,6,4.5,1,1,2.5,0:00:00,0,0:00:00,0
6I1,90,2/11/15,540,2/9/15,2,2,19,0.365384615,1:03:37,0:03:33,0:01:02,0:02:31,0.055802987,0.016243123,0.039559864,51,16,6,28,13,3.923076923,1.230769231,0.461538462,2.153846154,0:00:00,0,0:00:00,0
6I1,194,3/18/15,657.7777778,3/16/15,2,3,19,0.365384615,1:00:24,0:10:35,0:08:40,0:01:55,0.175220751,0.143487859,0.031732892,35,9,1,25,14,2.5,0.642857143,0.071428571,1.785714286,0:00:00,0,0:00:00,0
6I1,201,3/23/15,643.0188679,3/23/15,0,3,19,0.365384615,1:01:16,0:16:00,0:11:09,0:04:51,0.261153428,0.181991295,0.079162133,64,18,10,36,14,4.571428571,1.285714286,0.714285714,2.571428571,0:38:02,0.620783,0:00:00,0
6I1,232,4/1/15,1372.631579,3/30/15,2,3,19,0.365384615,0:30:10,0:00:00,0:00:00,0:00:00,0,0,0,46,13,3,28,7,6.571428571,1.857142857,0.428571429,4,0:00:00,0,0:00:00,0
6I1,171,3/11/15,643.0188679,3/9/15,2,3,19,0.365384615,1:00:49,0:13:46,0:13:46,0:00:00,0.226363387,0.226363387,0,63,21,4,38,14,4.5,1.5,0.285714286,2.714285714,0:00:00,0,0:00:02,0.000548095
6I2,112,2/20/15,434.0323786,2/18/15,2,2,33,0.634615385,0:30:42,0:04:49,0:03:18,0:01:31,0.15689468,0.107491857,0.049402823,6,0,1,5,7,0.857142857,0,0.142857143,0.714285714,0:00:00,0,0:00:00,0
6I2,121,2/24/15,196.3636364,2/24/15,0,2,33,0.634615385,0:34:40,0:04:55,0:00:00,0:04:55,0.141826923,0,0.141826923,2,0,2,0,7,0.285714286,0,0.285714286,0,0:00:00,0,0:00:00,0
6I2,174,3/12/15,493.1506849,3/12/15,0,3,33,0.634615385,0:30:28,0:03:18,0:02:35,0:00:43,0.108315098,0.084792123,0.023522976,100,22,18,60,7,14.28571429,3.142857143,2.571428571,8.571428571,0:00:00,0,0:00:00,0
6I2,198,3/19/15,252.6315789,3/16/15,3,3,33,0.634615385,0:30:20,0:00:00,0:00:00,0:00:00,0,0,0,36,9,2,25,7,5.142857143,1.285714286,0.285714286,3.571428571,0:00:00,0,0:00:00,0
6I2,213,3/24/15,286.6666667,3/23/15,1,3,33,0.634615385,1:01:01,0:00:00,0:00:00,0:00:00,0,0,0,152,64,11,76,13,11.69230769,4.923076923,0.846153846,5.846153846,0:00:00,0,0:00:00,0
6I2,151,3/5/15,702.2222222,3/3/15,2,3,33,0.634615385,0:31:51,0:07:26,0:07:26,0:00:00,0.233385662,0.233385662,0,17,7,1,9,6,2.833333333,1.166666667,0.166666667,1.5,0:09:32,0.299319728,0:00:00,0
6I2,159,3/9/15,1261.176471,3/9/15,0,3,33,0.634615385,0:31:03,0:05:15,0:05:15,0:00:00,0.169082126,0.169082126,0,39,11,4,24,7,5.571428571,1.571428571,0.571428571,3.428571429,0:12:27,0.400966,0:00:04,0.002147075
8B5,96,2/17/15,1251.428571,2/17/15,0,2,22,0.423076923,0:30:14,0:00:00,0:00:00,0:00:00,0,0,0,7,3,1,3,7,1,0.428571429,0.142857143,0.428571429,0:00:00,0,0:00:11,0.006063947
8B5,58,2/2/15,846.1016949,2/2/15,0,2,22,0.423076923,0:48:39,0:00:15,0:00:15,0:00:00,0.005138746,0.005138746,0,27,4,2,21,11,2.454545455,0.363636364,0.181818182,1.909090909,0:00:00,0,0:00:28,0.009592326
8B5,122,2/24/15,1044.705882,2/23/15,1,2,22,0.423076923,0:33:14,0:20:54,0:20:54,0:00:00,0.62888666,0.62888666,0,14,7,3,4,7,2,1,0.428571429,0.571428571,0:00:00,0,0:00:00,0
8B5,69,2/5/15,1180.8,2/5/15,0,2,22,0.423076923,0:29:56,0:00:00,0:00:00,0:00:00,0,0,0,14,4,1,9,5,2.8,0.8,0.2,1.8,0:00:00,0,0:00:06,0.003340757
8B5,88,2/10/15,1038.545455,2/9/15,1,2,22,0.423076923,0:30:39,0:03:54,0:03:54,0:00:00,0.127243067,0.127243067,0,4,0,1,3,7,0.571428571,0,0.142857143,0.428571429,0:00:00,0,0:00:00,0
8B5,193,3/18/15,1304.150943,3/17/15,1,3,22,0.423076923,1:00:45,0:00:00,0:00:00,0:00:00,0,0,0,57,22,10,24,14,4.071428571,1.571428571,0.714285714,1.714285714,0:00:00,0,0:00:02,0.000548697
8B5,204,3/23/15,1204.210526,3/23/15,0,3,22,0.423076923,0:30:38,0:00:00,0:00:00,0:00:00,0,0,0,30,10,4,16,7,4.285714286,1.428571429,0.571428571,2.285714286,0:00:00,0,0:00:00,0
8B5,155,3/6/15,1111.578947,3/3/15,3,3,22,0.423076923,0:30:25,0:02:19,0:00:00,0:02:19,0.076164384,0,0.076164384,8,3,3,2,7,1.142857143,0.428571429,0.428571429,0.285714286,0:14:23,0.472877,0:00:11,0.006027397
8B5,164,3/10/15,960,3/9/15,1,3,22,0.423076923,0:30:11,0:08:50,0:08:50,0:00:00,0.292655991,0.292655991,0,9,4,1,4,6,1.5,0.666666667,0.166666667,0.666666667,0:00:00,0,0:00:00,0
8D6,17,1/19/15,777.9310345,1/15/15,4,1,24,0.461538462,0:45:16,0:30:09,0:18:33,0:11:36,0.666053019,0.409793814,0.256259205,23,3,0,20,9,2.555555556,0.333333333,0,2.222222222,0:00:00,0,0:00:00,0
8D6,54,1/30/15,535.0819672,1/27/15,3,1,24,0.461538462,1:00:11,0:13:38,0:13:38,0:00:00,0.226530047,0.226530047,0,40,3,14,23,14,2.857142857,0.214285714,1,1.642857143,0:00:00,0,0:00:00,0
8D6,91,2/11/15,867.6923077,2/10/15,1,2,24,0.461538462,0:47:04,0:00:00,0:00:00,0:00:00,0,0,0,37,8,1,28,10,3.7,0.8,0.1,2.8,0:00:00,0,0:00:00,0
8D6,93,2/17/15,1087.5,2/16/15,1,2,24,0.461538462,0:30:34,0:00:00,0:00:00,0:00:00,0,0,0,20,6,1,13,5,4,1.2,0.2,2.6,0:00:00,0,0:00:00,0
8D6,133,2/27/15,516.2264151,2/25/15,2,2,24,0.461538462,0:30:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,7,0,0,0,0,0:00:00,0,0:00:00,0
8D6,72,2/6/15,766.1538462,2/5/15,1,2,24,0.461538462,1:00:04,0:00:00,0:00:00,0:00:00,0,0,0,18,0,6,12,14,1.285714286,0,0.428571429,0.857142857,0:00:00,0,0:00:00,0
8D6,196,3/19/15,441.2903226,3/17/15,2,3,24,0.461538462,0:30:29,0:00:00,0:00:00,0:00:00,0,0,0,32,6,0,26,7,4.571428571,0.857142857,0,3.714285714,0:00:00,0,0:00:00,0
8D6,135,3/2/15,656.8421053,3/2/15,0,3,24,0.461538462,1:00:43,0:00:09,0:00:09,0:00:00,0.002470491,0.002470491,0,21,1,5,15,13,1.615384615,0.076923077,0.384615385,1.153846154,0:00:00,0,0:00:00,0
9F9,127,2/25/15,1597.090909,2/25/15,0,2,21,0.403846154,1:01:05,0:00:00,0:00:00,0:00:00,0,0,0,29,16,2,11,14,2.071428571,1.142857143,0.142857143,0.785714286,0:00:00,0,0:00:16,0.004365621
9F9,188,3/17/15,761.3793103,3/16/15,1,3,21,0.403846154,1:00:47,0:28:20,0:08:54,0:19:26,0.466136551,0.146421716,0.319714834,71,16,10,45,14,5.071428571,1.142857143,0.714285714,3.214285714,0:00:00,0,0:00:00,0
9F9,150,3/4/15,943.1578947,3/2/15,2,3,21,0.403846154,0:32:17,0:09:40,0:09:15,0:00:25,0.299432112,0.286525555,0.012906557,28,13,4,11,7,4,1.857142857,0.571428571,1.571428571,0:29:34,0.915849,0:00:54,0.027878162
9F9,222,3/29/15,332.9032258,3/26/15,3,3,21,0.403846154,0:31:00,0:00:00,0:00:00,0:00:00,0,0,0,48,18,7,23,7,6.857142857,2.571428571,1,3.285714286,0:00:00,0,0:00:00,0
